# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-03-28
# NFiles = 199, max geo IngestTime = 2024-03-28 17:56:07.627394
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024088.1010.061.2024088114613.NRT.hdf,2024-03-28 10:10,61,116537,N,-114.199442816971,-46.0847865407192,-68.6289462464844,-163.568833122996,-146.075065000007,-113.936579308801,-114.20829445172,-163.870581501814,-46.0763588692286,-50.7023147755186,-68.9579567992124,-61.1695495496459
MYD03.A2024088.1015.061.2024088114819.NRT.hdf,2024-03-28 10:15,61,116537,N,-88.1542893656655,-61.2371454114148,-86.487289431108,156.851872267535,-163.465228604909,-113.244778032575,-84.8491436654181,156.681193758536,-61.2342738569941,-68.4525235260033,-86.0970474284812,-70.3373797789584
MYD03.A2024088.1020.061.2024088115312.NRT.hdf,2024-03-28 10:20,61,116537,B,180,-66.1368479258293,-89.9905206863489,-180,157.077200312901,-85.5550041857968,44.5950056440117,108.087596034079,-70.6666625394488,-85.4769347511214,-75.0487611909758,-65.8436170882154
MYD03.A2024088.1025.061.2024088114839.NRT.hdf,2024-03-28 10:25,61,116537,D,107.665198101945,-52.4384809005054,-75.7036582788082,44.2160608090585,107.667076108433,42.9082362769011,46.868312060464,84.0909877383032,-66.1841252091182,-75.511093222119,-57.3718793402166,-52.2179848067414
MYD03.A2024088.1030.061.2024088114630.NRT.hdf,2024-03-28 10:30,61,116537,D,83.4712654554068,-36.0732604597073,-57.8447030711867,45.6130734418851,83.4724833790408,46.493693633495,45.6015244315863,72.5439015430196,-52.5059344203494,-57.8492047329409,-39.5893999536409,-35.9351870716567
MYD03.A2024088.1035.061.2024088114503.NRT.hdf,2024-03-28 10:35,61,116537,D,72.0395235726781,-18.6998996393364,-39.9802403433922,43.2526090899091,72.0433522722205,45.481986602648,43.2289701476968,65.6113065253657,-36.1452077537725,-40.0014385352559,-21.6899383779526,-18.6229055957745
MYD03.A2024088.1040.061.2024088114512.NRT.hdf,2024-03-28 10:40,61,116538,D,65.2460317346486,-0.991204322321277,-21.9642282887024,40.087867487717,65.2514547014573,43.2245232289678,40.0715292549842,60.7880704511331,-18.7722897076325,-21.9860419961484,-3.89789391889932,-0.959096038236341
MYD03.A2024088.1045.061.2024088114533.NRT.hdf,2024-03-28 10:45,61,116538,D,60.5782985654392,16.916253521992,-4.03734728257608,35.9054746069199,60.5847812647928,40.0928465905225,35.8644542677482,57.0858805207988,-1.0611894150274,-4.05604018188798,13.8366458795504,16.985921096644
MYD03.A2024088.1050.061.2024088114545.NRT.hdf,2024-03-28 10:50,61,116538,D,57.0644035193818,34.8836245704617,13.7739178435029,29.977298935232,57.2015847915491,35.9209487790608,29.8883964329866,54.311066308472,16.855611369799,13.7586642950983,31.3241096450324,35.0817104490405
MYD03.A2024088.1055.061.2024088114456.NRT.hdf,2024-03-28 10:55,61,116538,D,54.3435630342291,52.8352873435432,31.278070115011,20.429294013491,54.7061824756779,29.9998099711032,20.1958893603987,52.5122744601023,34.8273524354198,31.2640555394725,48.0918662207746,53.1433447323381
MYD03.A2024088.1100.061.2024088114513.NRT.hdf,2024-03-28 11:00,61,116538,D,53.0380680176888,70.7628774334703,48.1058179365292,1.28663581511285,53.1613355571389,20.4789254589121,0.896920317402965,53.0346524382634,52.7584648663702,48.0960145676058,62.9294967910459,71.0929074067658
MYD03.A2024088.1105.061.2024088131349.NRT.hdf,2024-03-28 11:05,61,116538,D,103.921662643182,88.7080446353284,63.0488651953631,-42.3668414987299,54.1525843478719,1.3923617188486,-42.4271616922488,112.671163712319,70.5909685078639,63.0467040809809,70.8964294275873,87.6539808902269
MYD03.A2024088.1110.061.2024088132647.NRT.hdf,2024-03-28 11:10,61,116538,B,180,89.9948147262492,64.8629771355913,-180,105.921853108106,-42.1414078144057,-89.1865910788436,-146.186267444815,87.0875657437932,71.2883618830288,64.6077048408094,72.8112749248713
MYD03.A2024088.1115.061.2024088132301.NRT.hdf,2024-03-28 11:15,61,116538,N,-89.6280257007388,73.3997456746751,50.4302708524612,-146.446065880688,-147.474127662791,-89.6257344873112,-110.674641696659,-145.146338168556,73.2900871935587,64.9112772392393,50.2417655239726,55.0148190039931
MYD03.A2024088.1120.061.2024088132255.NRT.hdf,2024-03-28 11:20,61,116538,N,-111.231408523935,55.4718111314708,33.7693766185574,-146.79362109297,-145.591901286603,-111.228809969045,-121.225176122634,-146.808817983767,55.4858002860554,50.4962310362961,33.6671484483143,37.1648145407367
MYD03.A2024088.1125.061.2024088131932.NRT.hdf,2024-03-28 11:25,61,116538,N,-121.608896965092,37.5348870582777,16.2497668133112,-149.393404595419,-147.023386493597,-121.604417045857,-127.663050852505,-149.417594439984,37.5610523874885,33.8366527773885,16.1979892317318,19.2277281826666
MYD03.A2024088.1130.061.2024088131936.NRT.hdf,2024-03-28 11:30,61,116538,N,-127.913196325705,19.4820587126588,-1.52525952005781,-152.777263572762,-149.518975774014,-127.907264408964,-132.201514543345,-152.791493828936,19.5127287036824,16.318624392027,-1.53876791729446,1.44523183266559
MYD03.A2024088.1135.061.2024088131924.NRT.hdf,2024-03-28 11:35,61,116538,N,-132.289257200216,1.56922027980266,-19.4351390922929,-157.242067552356,-152.837806897199,-132.194318617986,-135.597207059818,-157.248721359633,1.5975530070788,-1.4658935578223,-19.521381907308,-16.2429764520089
MYD03.A2024088.1140.061.2024088131927.NRT.hdf,2024-03-28 11:40,61,116538,N,-135.577746069437,-16.1733593862594,-37.3613813379979,-163.592490297431,-157.226280613721,-135.306930208951,-138.081507819575,-163.608430218269,-16.1572178876579,-19.3856604765467,-37.5789237294224,-33.605708220491
MYD03.A2024088.1145.061.2024088131942.NRT.hdf,2024-03-28 11:45,61,116538,N,-138.047342142138,-33.535463658743,-55.2290648983595,-174.029824952236,-163.567561936215,-137.588780357093,-139.525584052955,-174.180175499686,-33.5232612834744,-37.3000317183315,-55.5581357041757,-50.1084881462559
MYD03.A2024088.1150.061.2024088132204.NRT.hdf,2024-03-28 11:50,61,116538,N,-137.78712302634,-50.0926171569433,-73.0824003871359,164.643788287071,-173.973919942566,-138.76510243743,-137.739470003776,164.300861644778,-50.0855958497092,-55.1431629329736,-73.3785053755103,-64.3105392912395
MYD03.A2024088.1155.061.2024088132717.NRT.hdf,2024-03-28 11:55,61,116538,N,180,-64.4233528792607,-89.9887280981054,-180,164.774165643831,-136.687737008866,-29.0009174293512,118.459715464245,-64.4217322321469,-72.8453926070663,-87.1986262081023,-70.6080431682132
MYD03.A2024088.1200.061.2024088132640.NRT.hdf,2024-03-28 12:00,61,116538,B,118.606075420716,-63.1938207723844,-89.108362999159,-39.3095809941089,118.607822741338,-41.7580814172759,21.1989969163558,75.3638262943863,-71.0025658210475,-87.0487352877693,-70.6513983559672,-62.933112697154
MYD03.A2024088.1205.061.2024088132155.NRT.hdf,2024-03-28 12:05,61,116538,D,74.8790012639894,-48.4967970537882,-71.2497536797917,20.9853629347156,74.8807010428561,20.2171779001024,22.0252878658723,55.8186870680932,-63.2495438030515,-71.1443082192545,-52.9388732008407,-48.2993651877571
