# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-03-26
# NFiles = 212, max geo IngestTime = 2024-03-26 19:56:50.101946
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024086.0425.061.2024086051038.NRT.hdf,2024-03-26 04:25,61,116505,D,156.184328390174,12.9167274582619,-8.02612879057252,131.635071687073,156.190611992193,135.567805200165,131.619035878706,152.524754639202,-5.03089292148007,-8.04501874455407,9.89101352964082,12.9620668020758
MYD03.A2024086.0430.061.2024086051049.NRT.hdf,2024-03-26 04:30,61,116505,D,152.453529815575,30.8837843004714,9.82311657123474,126.199330786401,152.566380847051,131.64502188079,126.117475606289,149.549901505533,12.8578860592005,9.80597206058644,27.4698636557531,31.0523960337272
MYD03.A2024086.0435.061.2024086051100.NRT.hdf,2024-03-26 04:35,61,116505,D,149.581391479273,48.8415581750312,27.4204312652164,117.773813148661,149.882307613754,126.223255337651,117.557287026447,147.494853687245,30.8255597553952,27.4068147935286,44.4573638296319,49.1282887449331
MYD03.A2024086.0440.061.2024086064130.NRT.hdf,2024-03-26 04:40,61,116505,D,147.535298214033,66.8581381448503,44.4579325086786,101.60099984172,148.078302798427,117.810959311537,101.256972699919,147.149564697437,48.7726533739974,44.4509917534464,60.0175220076367,67.2048703350055
MYD03.A2024086.0445.061.2024086065456.NRT.hdf,2024-03-26 04:45,61,116505,D,162.270825784121,84.802170916492,60.0979005297009,64.2997068873128,148.131015304618,101.686332663045,64.061876503416,163.752947096632,66.7248762583645,60.0948036326319,70.2665375903966,84.7790167981537
MYD03.A2024086.0450.061.2024086065906.NRT.hdf,2024-03-26 04:50,61,116505,B,180,89.992506856601,67.293747011575,-180,164.858424377592,64.5124886588227,13.2867803364923,-52.8509140171376,84.1729459007308,70.5548748897488,66.975373778897,76.6725590731187
MYD03.A2024086.0455.061.2024086065540.NRT.hdf,2024-03-26 04:55,61,116505,N,12.8490383444124,77.3028723359076,53.8478577461295,-53.2800851731633,-54.8629515818612,12.8509915766181,-12.6452508797824,-50.3042961745462,77.1158367560048,67.3339925869358,53.6428952229828,58.8995942759496
MYD03.A2024086.0500.061.2024086065331.NRT.hdf,2024-03-26 05:00,61,116505,N,-13.2093140405474,59.369970216714,37.4834750695646,-51.6503109244216,-50.8459183754118,-13.2079022469617,-24.7077462897135,-51.6608175787834,59.3732081178272,53.9129341017238,37.3623203957384,41.0507592324351
MYD03.A2024086.0505.061.2024086065317.NRT.hdf,2024-03-26 05:05,61,116505,N,-25.1401963905413,41.4408944648535,20.1665912393602,-54.0613880010799,-51.9038650554993,-25.1361061473462,-31.757850671699,-54.0853904502636,41.464939366636,37.5501864335648,20.1048177841952,23.1958455909437
MYD03.A2024086.0510.061.2024086065311.NRT.hdf,2024-03-26 05:10,61,116505,N,-32.0428879158627,23.4791351248569,2.44677090482955,-57.2606823860033,-54.2079252239871,-32.0372853297852,-36.6166866358849,-57.2785509560415,23.5096161560629,20.2371802698802,2.42650114111361,5.39214250783016
