# MODIS Aqua GEOGRAPHIC METADATA TEXT FILE day 2024-04-09
# NFiles = 211, max geo IngestTime = 2024-04-09 18:28:44.484318
# GranuleID,StartDateTime,ArchiveSet,OrbitNumber,DayNightFlag,EastBoundingCoord,NorthBoundingCoord,SouthBoundingCoord,WestBoundingCoord,GRingLongitude1,GRingLongitude2,GRingLongitude3,GRingLongitude4,GRingLatitude1,GRingLatitude2,GRingLatitude3,GRingLatitude4
MYD03.A2024100.0805.061.2024100100054.NRT.hdf,2024-04-09 08:05,61,116711,N,-64.0956419453373,52.7442618335231,31.149281698533,-97.9898721030437,-96.5555583879506,-64.0930516714747,-73.2260287641532,-98.0085963600615,52.7590348634002,48.0368934938156,31.0517164414675,34.4474272910258
MYD03.A2024100.0810.061.2024100100053.NRT.hdf,2024-04-09 08:10,61,116711,N,-73.6104591391192,34.8023256368474,13.5597880844975,-100.715069361284,-98.2069946286426,-73.6057835476469,-79.3090467307883,-100.738585824238,34.829137066492,31.2192108634082,13.5152492646199,16.5160578162421
MYD03.A2024100.0815.061.2024100100052.NRT.hdf,2024-04-09 08:15,61,116711,N,-79.5364507944984,16.7518535659382,-4.24442081916576,-104.237601672683,-100.831957554058,-79.5303888356997,-83.6515306641158,-104.248757900253,16.7826926444985,13.6308367718832,-4.25383708526189,-1.24755911184594
MYD03.A2024100.0820.061.2024100100101.NRT.hdf,2024-04-09 08:20,61,116711,N,-83.7120097751387,-1.1479077254116,-22.1654164902513,-108.912410334225,-104.281567882308,-83.591671852104,-86.8919797633619,-108.919225861729,-1.12114646478043,-4.18921430050713,-22.2722224209958,-18.920033626883
MYD03.A2024100.0825.061.2024100100102.NRT.hdf,2024-04-09 08:25,61,116711,N,-86.873116212537,-18.8468889176841,-40.0867889474488,-115.687279398583,-108.898478464722,-86.5776883841992,-89.2554470929097,-115.720536039641,-18.8311353454652,-22.1137400780799,-40.3227450724624,-36.1910454064926
MYD03.A2024100.0830.061.2024100100112.NRT.hdf,2024-04-09 08:30,61,116711,N,-89.214302451753,-36.1300784607473,-57.9484056330076,-127.137603432301,-115.656625756338,-88.7242918625453,-90.4554976146822,-127.318868401276,-36.1185782868219,-40.0240450516133,-58.2866894538829,-52.4914319723585
MYD03.A2024100.0835.061.2024100100316.NRT.hdf,2024-04-09 08:35,61,116711,N,-87.5854577049164,-52.4853371818138,-75.8060367398995,-151.38649584875,-127.077153950913,-89.7028289471862,-87.4716052834973,-151.738983228439,-52.4791368165877,-57.8526791144791,-76.0709691014307,-66.0243303060492
MYD03.A2024100.0840.061.2024100100905.NRT.hdf,2024-04-09 08:40,61,116711,N,180,-66.1735418533665,-89.9863801794082,-180,-151.231017954403,-86.2785802940211,49.4996649172617,159.380587869608,-66.1711001939954,-75.5214467108907,-85.2362442769265,-70.2798214757913
MYD03.A2024100.0845.061.2024100100456.NRT.hdf,2024-04-09 08:45,61,116711,B,159.36422688543,-61.1983457803772,-86.3843643029999,45.7292806053095,159.366146581959,41.7735832977878,70.8279405072852,120.398229130267,-70.6774297879627,-85.4463857444504,-67.9571809045497,-60.9429067486562
MYD03.A2024100.0850.061.2024100100220.NRT.hdf,2024-04-09 08:50,61,116711,D,119.85252583877,-46.0293178859894,-68.5215591846389,70.6565339577929,119.854113684398,70.0449979052915,71.0050001845168,103.025970731063,-61.2580987290171,-68.4519050669018,-50.2239863711941,-45.8454538296621
MYD03.A2024100.0855.061.2024100100125.NRT.hdf,2024-04-09 08:55,61,116711,D,102.450262086769,-29.1938957388547,-50.6693985792885,69.2277316789072,102.452648350897,70.7713700145528,69.2084822969528,93.8607203025275,-46.0997456886267,-50.6853803659343,-32.4293236655594,-29.0829720195521
MYD03.A2024100.0900.061.2024100100123.NRT.hdf,2024-04-09 09:00,61,116711,D,93.4073028799631,-11.6121338392642,-32.7743481093521,66.533508187213,93.4118714127389,69.1397584733482,66.5107210601256,87.9400616917798,-29.2643413115326,-32.7968981235484,-14.5277836589476,-11.5561262463855
MYD03.A2024100.0905.061.2024100100110.NRT.hdf,2024-04-09 09:05,61,116711,D,87.6381640458226,6.19742654631732,-14.7477236592077,62.9971224927001,87.6440929606498,66.5245473439204,62.9887659266488,83.6448696774761,-11.6822480918299,-14.7681537721243,3.23252313290278,6.21607327800435
MYD03.A2024100.0910.061.2024100100113.NRT.hdf,2024-04-09 09:10,61,116711,D,83.5074926461805,24.1399884726163,3.14741838829968,58.2370620685355,83.5459719147149,63.0086358979543,58.1833070887382,80.3088375457959,6.1289581354282,3.12949799782832,20.921327356024,24.2600886067445
MYD03.A2024100.0915.061.2024100100141.NRT.hdf,2024-04-09 09:15,61,116711,D,80.3295369815451,42.1062941583354,20.8631482954869,51.2016928993087,80.4922514090547,58.2520067436586,51.0612880551151,77.8265399197872,24.0807090776227,20.8473555659887,38.1865311300755,42.3511828422373
MYD03.A2024100.0920.061.2024100113407.NRT.hdf,2024-04-09 09:20,61,116712,D,77.8942125023822,60.03826893785,38.1581464617312,38.9506160722081,78.3972310911284,51.238043800283,38.6521584680358,76.6939475686409,42.0449483868604,38.1417475205658,54.4220452155729,60.3723587909019
MYD03.A2024100.0925.061.2024100114759.NRT.hdf,2024-04-09 09:25,61,116712,D,80.3495085987822,77.9765038739534,54.4655418063581,11.9556887809802,77.4855125513819,39.0117401355478,11.5554365641112,80.5172451619705,59.9462628826105,54.4602984575729,67.4855571751052,78.2320092682646
MYD03.A2024100.0930.061.2024100115314.NRT.hdf,2024-04-09 09:30,61,116712,D,180,89.9961831483318,67.6897601635677,-180,82.0179323314861,12.1175075324029,-39.8161690306826,-131.925611946455,77.6770657951664,67.6890263070245,69.9922799828087,83.2838200097052
MYD03.A2024100.0935.061.2024100114834.NRT.hdf,2024-04-09 09:35,61,116712,B,-40.0227598257026,84.1306680128106,59.5271235023282,-133.652752340911,-136.477202847675,-40.0207301551413,-75.5869044546286,-120.648628460752,83.6445870868212,70.4166669004972,59.3144259310095,65.6704621525581
MYD03.A2024100.0940.061.2024100114616.NRT.hdf,2024-04-09 09:40,61,116712,N,-76.0786806567225,66.1941164313795,43.8793771811131,-121.198063394273,-121.404151831782,-76.0771786788419,-91.2083466305872,-121.196030118156,66.1613264814396,59.5876050601178,43.7275013850347,47.8483429672169
MYD03.A2024100.0945.061.2024100114617.NRT.hdf,2024-04-09 09:45,61,116712,N,-91.7044782553135,48.272089241854,26.8271105959502,-123.288791713012,-121.535726308538,-91.6980631742403,-99.6593453770854,-123.310165460207,48.2898777888597,43.9443402739885,26.7445518513838,29.994742928872
MYD03.A2024100.0950.061.2024100114609.NRT.hdf,2024-04-09 09:50,61,116712,N,-100.004745260422,30.3212357023383,9.13687268662106,-126.198375546346,-123.469489337089,-100.00255553859,-105.20722152093,-126.220507267601,30.3504369114405,26.8978525285798,9.10384279151412,12.0723344832379
MYD03.A2024100.0955.061.2024100114618.NRT.hdf,2024-04-09 09:55,61,116712,N,-105.3877246771,12.2767209909274,-8.70968628458281,-129.960727359128,-126.29691023163,-105.381389124347,-109.253163038854,-129.966739874961,12.3073092269844,9.20820760867283,-8.7168689468884,-5.65841007615493
MYD03.A2024100.1000.061.2024100114551.NRT.hdf,2024-04-09 10:00,61,116712,N,-109.26916729836,-5.58858275177316,-26.6399699647086,-135.035047391662,-129.986023722046,-109.10510338235,-112.247160479219,-135.041888909418,-5.56447777513618,-8.65770244312432,-26.7801197553605,-23.2824162773389
MYD03.A2024100.1005.061.2024100114556.NRT.hdf,2024-04-09 10:05,61,116712,N,-112.223802878777,-23.2093193223669,-44.5498444845996,-142.62314354803,-135.018613812778,-111.882764633773,-114.387130810548,-142.6862157015,-23.1944820851324,-26.5866684640807,-44.8154666177007,-40.381191143423
MYD03.A2024100.1010.061.2024100114648.NRT.hdf,2024-04-09 10:10,61,116712,N,-114.343195212759,-40.330179619774,-62.4027526901269,-156.125195560411,-142.587124499634,-113.796792948209,-115.086287780754,-156.356581770891,-40.3199168910969,-44.4815722724355,-62.746852462169,-56.2612652714202
MYD03.A2024100.1015.061.2024100114845.NRT.hdf,2024-04-09 10:15,61,116712,N,-108.588181794153,-56.2810630190515,-80.2620082189359,173.872575572086,-156.050506405479,-114.268859997486,-108.194747474043,173.542576156304,-56.2762821966791,-62.2829390038781,-80.4276804842332,-68.361644335844
MYD03.A2024100.1020.061.2024100115325.NRT.hdf,2024-04-09 10:20,61,116712,N,180,-68.5716614166539,-89.987071387652,-180,174.064098437964,-106.840719988692,38.8298510871141,122.232435632811,-68.5698480046463,-79.843736278528,-81.1191886037775,-68.9622940125754
MYD03.A2024100.1025.061.2024100114915.NRT.hdf,2024-04-09 10:25,61,116712,B,121.941859647311,-57.6930013885019,-81.9274536964586,37.7388665019787,121.943878813122,35.4012250797658,46.5629307151228,90.0250211372265,-69.3769529031815,-81.5103687621263,-63.5429591296729,-57.4641066461465
MYD03.A2024100.1030.061.2024100114716.NRT.hdf,2024-04-09 10:30,61,116712,D,89.4673683650786,-41.9230734685405,-64.0637509246437,45.9786955865642,89.4687856660301,45.9920957550934,45.9777361487011,75.5695781640951,-57.7567856816118,-64.034836330408,-45.7856597462374,-41.7593288917459
MYD03.A2024100.1035.061.2024100114635.NRT.hdf,2024-04-09 10:35,61,116712,D,75.0215235680185,-24.8706854112586,-46.2110538217826,43.9480591104752,75.0245462829421,45.8039135310154,43.9258955619449,67.4887283859105,-41.994303545561,-46.2297058708576,-27.9828383315057,-24.7749719239389
MYD03.A2024100.1040.061.2024100114608.NRT.hdf,2024-04-09 10:40,61,116712,D,67.0714091525462,-7.1880449845997,-28.2987496052312,41.0525062451672,67.0763825518499,43.8828429031666,41.0317594884746,62.065933104209,-24.9410261310867,-28.3215276175251,-10.0865264690992,-7.14295805061254
